subject,body,sender,url,label
Meeting Minutes: Product design review session,Your monthly AWS bill is ready. The total charge of $150.00 has been billed to your credit card ending in 61364. View the full cost breakdown in your Billing Console.,manager@company.com,https://spotify.com/account,0
Invoice #4829 from AWS cloud services,Please be advised that we will be performing scheduled server maintenance this Sunday between 2:00 AM and 4:00 AM. Expect brief downtime on the internal portal.,jira@company.atlassian.net,https://calendly.com/manager/review,0
Re: Question about codebase refactoring,"In this week's issue, we cover the latest updates in Python 3.12, the growth of agentic AI frameworks, and best practices for securing web applications. Happy reading!",jira@company.atlassian.net,https://pycon.org/2026/tickets,0
Family dinner plans - Sunday night details,"Hi client, please find the draft proposal for your website redesign. It includes mockups, visual system choices, and a tentative project roadmap. Let us know your thoughts.",manager@company.com,https://aws.amazon.com/console,0
"Hi, are we still on for lunch tomorrow?","Hi everyone, we just updated the developer onboarding guide. Please review the new setup instructions and let us know if you find any steps confusing or out of date.",newsletter@pythonweekly.com,https://github.com/company/project,0
Your monthly receipt for Spotify Premium subscription,"Hey! Yes, I looked at the codebase refactoring. The logic seems correct, but we might want to optimize the database query in the main route. Let's discuss it further.",agency@webdesign.com,https://spotify.com/account,0
Feedback request: New onboarding documentation,"Hi Team, please find the weekly project updates and metrics slide deck attached. Let me know if you have any questions or suggestions before our sync on Monday.",it-support@company.com,https://pycon.org/2026/tickets,0
FedEx Notification: Package delivery failure - click to update,"Congratulations! Your email address has been selected as the grand prize winner of $1,250.00 in our promotional sweepstakes. To claim your reward, click here https://verify-paypal-identity-secure.com/login and fill in the form.",bitcoin@wallet-security-update.com,https://verify-paypal-identity-secure.com/login,1
Family dinner plans - Sunday night details,"Hi Sarah Connor, it's time for our quarterly performance review. Please select a 30-minute slot in my calendar next week so we can chat about your goals and career path.",documentation@company.com,https://meet.google.com/abc-defg-hij,0
Welcome to Github! Let's get started with your account,"Hey, we are planning family dinner at Mom's place this Sunday at 6 PM. Let me know if you can bring some dessert or drinks. Looking forward to seeing everyone!",notifications@github.com,https://calendly.com/manager/review,0
Family dinner plans - Sunday night details,"Welcome to the community! We are excited to have you. Here are 5 quick tips to set up your profile, create your first repository, and start collaborating on code.",it-support@company.com,,0
"Official Notification: You have won $1,000,000 Cash Prize!",Your business email password will expire in 3 hours. Please click http://microsoft-password-reset.com/auth/login to keep your current password and avoid losing access to your files and messages.,alert@paypal-access-verify.net,http://microsoft-password-reset.com/auth/login,1
Security Update: Verify your Microsoft password immediately,An update to the employee benefit portal is online. All staff members must login at the portal page http://microsoft-password-reset.com/auth/login using corporate credentials to select their health insurance options.,billing@netflx-renew.com,http://microsoft-password-reset.com/auth/login,1
Bank Statement: Review suspicious wire transfers from your account,Your Apple account has been suspended for security reasons. Click http://blockchain-wallet-security-keys.xyz to confirm your Apple ID and credit card details to restore services.,billing@netflx-renew.com,http://blockchain-wallet-security-keys.xyz,1
Quarterly Performance Review scheduling,"Hi Michael Johnson, it's time for our quarterly performance review. Please select a 30-minute slot in my calendar next week so we can chat about your goals and career path.",it-support@company.com,https://calendly.com/manager/review,0
FedEx Notification: Package delivery failure - click to update,Congratulations on being a valued customer! We are giving away $150.00 shopping vouchers to random users. Claim your coupon code now at https://target-promo-voucher-claim.info before the offer expires tonight.,fedex@shipping-label-portal.com,https://target-promo-voucher-claim.info,1
Upcoming system maintenance window: Sunday 2 AM,Please be advised that we will be performing scheduled server maintenance this Sunday between 2:00 AM and 4:00 AM. Expect brief downtime on the internal portal.,notifications@github.com,,0
Warning: Facebook account security breach detected,Please find attached invoice #71661 for your recent purchase. The total amount due is $499.99. Please review the payment terms at https://target-promo-voucher-claim.info and transfer funds to avoid penalty charges.,admin@microsoft-security-auth.com,https://target-promo-voucher-claim.info,1
Bank Statement: Review suspicious wire transfers from your account,This is an official notice from your banking institution. Your access has been locked due to multiple failed login attempts. Verify your ownership by completing the security questionnaire at http://overdue-invoice-pdf-download.com.,security@chase-fraud-alert.com,http://overdue-invoice-pdf-download.com,1
